Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,EMA_12,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,ATR
2026-04-21 00:00:00-04:00,271.250098918132,272.5488901425708,265.1557075406741,265.9250183105469,50209800,0.0,0.0,258.1351707458496,263.094796750926,63.38673222373828,2.9196111143348844,1.189500430834202,1.7301106835006823,271.99123089692506,258.1351707458496,244.27911059477415,6.137198203609202
2026-04-22 00:00:00-04:00,267.5734973129919,273.48803128351057,266.62435952726383,272.9185791015625,43249200,0.0,0.0,259.21068115234374,264.60614788179316,67.06230528206522,3.487007173722702,1.6490017794119023,1.8380053943108,274.1640774470356,259.21068115234374,244.2572848576519,6.47403002693774
2026-04-23 00:00:00-04:00,274.79681820267325,275.5161566987003,271.39995382845746,273.1783142089844,33399600,0.0,0.0,260.25022354125974,265.92494270136103,67.04305274389999,3.9125298821117553,2.101707399951873,1.8108224821598822,276.07189312541743,260.25022354125974,244.42855395710205,6.376975458195689
2026-04-24 00:00:00-04:00,272.50893317942314,272.80864483253174,269.4017800912603,270.81048583984375,38157100,0.0,0.0,261.15788650512695,266.67656472266606,62.00790100295836,4.012442790780142,2.483854478117527,1.528588312662615,277.2263802321932,261.15788650512695,245.08939277806067,6.2014241984773895
2026-04-27 00:00:00-04:00,265.84505761361925,268.1129570778125,264.8260075108844,267.3636474609375,41466800,0.0,0.0,262.0975196838379,266.7822697593232,64.430334034758,3.770034825285336,2.7410905475510887,1.0289442777342472,277.237960280391,262.0975196838379,246.9570790872848,5.689753726226257
2026-04-28 00:00:00-04:00,272.0893199684016,272.97851539952296,268.4127145556596,270.4608154296875,40018900,0.0,0.0,263.30041122436523,267.34819986245617,62.67439695369171,3.7842182250368523,2.9497160830482416,0.8345021419886107,276.9389309433501,263.30041122436523,249.66189150538037,5.644798348783427
2026-04-29 00:00:00-04:00,267.3037117460274,270.7905199823619,266.7942019267937,269.92132568359375,30047900,0.0,0.0,264.1186584472656,267.7440653734004,60.62804476011164,3.70916936219038,3.1016067388766695,0.6075626233137106,277.2499277802099,264.1186584472656,250.98738911432133,5.569868255253701
2026-04-30 00:00:00-04:00,270.25102650288807,275.7459641951834,267.893213328058,271.1002502441406,91848200,0.0,0.0,264.9039360046387,268.2604015073605,61.63564251545758,3.7021459233407654,3.221714575769489,0.4804313475712765,277.71302449945586,264.9039360046387,252.09484750982153,5.904557933446179
2026-05-01 00:00:00-04:00,278.6032901046287,286.95561044034525,278.1137509144006,279.88214111328125,79915400,0.0,0.0,266.1138214111328,270.0483614467329,69.31020379190173,4.355003230915997,3.448372306798791,0.9066309241172066,279.7975919880202,266.1138214111328,252.43005083424538,6.7644780095165435
2026-05-04 00:00:00-04:00,279.4025768563376,280.3716851917065,274.60697695873915,276.5751647949219,46668400,0.0,0.0,267.0114944458008,271.052485038762,65.74527265877373,4.553067076344746,3.669311260707982,0.8837558156367642,280.9784331359174,267.0114944458008,253.0445557556842,6.8379838036614204
2026-05-05 00:00:00-04:00,276.6750995896243,284.30808218316156,276.2455026895375,283.9184265136719,49311700,0.0,0.0,268.54408264160156,273.03186065028655,65.59480353022445,5.242145758146762,3.9838781601957383,1.2582675979510238,282.8825142935581,268.54408264160156,254.20565098964505,6.789457629016539
2026-05-06 00:00:00-04:00,281.66051049385584,287.76487170009636,280.8112868075762,287.245361328125,58336100,0.0,0.0,269.9732666015625,275.21855306226166,71.07150713426863,5.987679174863729,4.384638363129337,1.6030408117343917,285.7865195670787,269.9732666015625,254.1600136360463,6.865814204563772
2026-05-07 00:00:00-04:00,289.00371711581823,291.8611003514943,285.5169394038565,287.1754150390625,45224300,0.0,0.0,271.3195266723633,277.0580702894618,67.05648501111634,6.497971131570182,4.807304916817507,1.6906662147526754,288.19621836922755,271.3195266723633,254.442834975499,6.6838398546804045
2026-05-08 00:00:00-04:00,289.7430674686918,294.4886952888782,289.7330669166447,293.0500183105469,52692800,0.0,0.0,272.96001586914065,279.51836998501335,68.9404002619016,7.2923508898879845,5.304314111431602,1.9880367784563822,291.58963227578664,272.96001586914065,254.33039946249468,6.917198331628279
2026-05-11 00:00:00-04:00,291.9800109863281,293.8800048828125,290.2300109863281,292.67999267578125,42247300,0.27,0.0,274.6459442138672,281.54323501436227,78.48869137638242,7.8021067651142175,5.803872642168126,1.9982341229460916,294.0291559327682,274.6459442138672,255.2627324949662,6.631988075744508
2026-05-12 00:00:00-04:00,292.55999755859375,295.2699890136719,292.55999755859375,294.79998779296875,45748100,0.0,0.0,276.45635681152345,283.5827354418402,75.9975373387595,8.281691670835073,6.299436447901516,1.9822552229335573,296.28463671760164,276.45635681152345,256.62807690544525,6.285343681609825
2026-05-13 00:00:00-04:00,293.5,300.9200134277344,293.5,298.8699951171875,52684300,0.0,0.0,278.0906188964844,285.9346215457398,77.99030622049658,8.887729526869293,6.817095063695072,2.0706344631742217,299.6652743184387,278.0906188964844,256.51596347453005,6.521330150002078
2026-05-14 00:00:00-04:00,299.82000732421875,300.45001220703125,295.3800048828125,298.2099914550781,35324900,0.0,0.0,279.8432418823242,287.8231399933303,81.00469027667177,9.208610979185153,7.295398246793089,1.913212732392064,301.9973464429904,279.8432418823242,257.689137321658,6.613721093323128
2026-05-15 00:00:00-04:00,297.8999938964844,303.20001220703125,296.5199890136719,300.2300109863281,54862800,0.0,0.0,281.3556793212891,289.7318893768684,88.43187844140644,9.516213549968938,7.739561307428259,1.7766522425406794,304.769274240534,281.3556793212891,257.94208440204415,6.6634028693517
2026-05-18 00:00:00-04:00,300.239990234375,300.6600036621094,294.9100036621094,297.8399963378906,34483000,0.0,0.0,282.60774688720704,290.97929044779494,82.55388569939831,9.458109397859118,8.083270925514432,1.3748384723446865,306.7611576134344,282.60774688720704,258.45433616097966,6.673055159452738
2026-05-19 00:00:00-04:00,296.9700012207031,300.510009765625,296.3500061035156,298.9700012207031,42243600,0.0,0.0,284.25999603271487,292.2086305667039,84.0606220653497,9.394944318933483,8.345605604198242,1.0493387147352404,308.12761702172577,284.25999603271487,260.39237504370396,6.6847469884913915
2026-05-20 00:00:00-04:00,298.17999267578125,302.79998779296875,298.0799865722656,302.25,38229800,0.0,0.0,285.72656707763673,293.75345663336486,84.80910350227568,9.500043440984825,8.57649317155556,0.9235502694292652,310.255375994145,285.72656707763673,261.19775816112843,6.460979156604087
2026-05-21 00:00:00-04:00,301.05999755859375,305.5400085449219,300.3999938964844,304.989990234375,42965100,0.0,0.0,287.31715087890626,295.48215411044333,82.43758772414012,9.692698174211785,8.799734172086804,0.8929640021249803,312.5358507188431,287.31715087890626,262.0984510389694,5.695597331763578
2026-05-22 00:00:00-04:00,306.1199951171875,311.3999938964844,305.8399963378906,308.82000732421875,43627900,0.0,0.0,289.217626953125,297.53413152794724,91.10259787648047,10.03870882223515,9.047529102116474,0.9911797201186765,314.922777209557,289.217626953125,263.51247669669294,5.74168986241658
